ranking,dist_class,size_class,dist,size,status,taxon,state,user_category,user_login,taxon_species_name,taxon_group,latitude,longitude,size_scaled,dist_scaled,log_dist,growth
14,wide,medium,19,70,NE,Reptilia,Cerro Largo,expert,pablo_gfs,Xenodon dorbignyi,tetrapods,-32.1449206021,-53.8014555093,0.4774518386125091,0.4292554344470148,2.9444389791664403,NA
12,wide,medium,19,38,LC,Aves,Florida,expert,diego_caballero,Tyrannus savana,tetrapods,-34.0996723251,-56.1292569083,-0.04271014331789283,0.4292554344470148,2.9444389791664403,NA
814,wide,small,19,11,LC,Aves,NA,beginner,fernandaspenst_,Pygochelidon cyanoleuca,tetrapods,-31.8656489067,-54.1641593724,-0.4815968155716695,0.4292554344470148,2.9444389791664403,NA
7,wide,large,19,62,LC,Aves,Canelones,expert,daniel_hp,Theristicus caerulescens,tetrapods,-34.6648507281,-55.621157148099996,0.3474113431299086,0.4292554344470148,2.9444389791664403,NA
7,wide,small,19,16,LC,Aves,Canelones,expert,daniel_hp,Thamnophilus ruficapillus,tetrapods,-34.6656613153,-55.6552511731,-0.40032150589504417,0.4292554344470148,2.9444389791664403,NA
19,wide,large,19,56,LC,Aves,Tacuarembó,expert,javierpiquillen,Cathartes burrovianus,tetrapods,-32.8353773684,-56.4220824838,0.24988097151795827,0.4292554344470148,2.9444389791664403,NA
24,narrow,small,4,3,VU,Amphibia,Rocha,intermediate,leo_lagos,Melanophryniscus montevidensis,tetrapods,-34.5888823011,-53.8669432622,-0.61163731105427,-2.9267096493548133,1.3862943611198906,NA
24,narrow,medium,4,80,VU,Reptilia,Rocha,intermediate,leo_lagos,Caretta caretta,tetrapods,-34.4995012463,-53.8847983636,0.6400024579657597,-2.9267096493548133,1.3862943611198906,NA
1,wide,medium,19,97,LC,Mammalia,Río Negro,expert,santiagomailhos,Lycalopex gymnocerca,tetrapods,-32.5124941913,-58.0378529471,0.9163385108662858,0.4292554344470148,2.9444389791664403,NA
1,wide,medium,19,34,LC,Aves,Río Negro,expert,santiagomailhos,Butorides striata,tetrapods,-32.512645508,-58.0354767248,-0.10773039105919308,0.4292554344470148,2.9444389791664403,NA
1,wide,medium,19,36,LC,Aves,Paysandú,expert,santiagomailhos,Aramides cajaneus,tetrapods,-32.5124511895,-58.0362754102,-0.07522026718854295,0.4292554344470148,2.9444389791664403,NA
395,wide,small,19,18,LC,Aves,Canelones,beginner,diegobattiste,Lepidocolaptes angustirostris,tetrapods,-34.4420597268,-56.386216002,-0.36781138202439406,0.4292554344470148,2.9444389791664403,NA
124,wide,small,19,10,LC,Aves,Maldonado,beginner,daniela_a_lowe,Volatinia jacarina,tetrapods,-34.692699207,-54.9964436856,-0.49785187750699456,0.4292554344470148,2.9444389791664403,NA
221,wide,medium,19,65,DD,Reptilia,Río Negro,beginner,lucasnmascolo,Dryophylax hypoconia,tetrapods,-32.5924799999,-57.3148783333,0.39617652893588384,0.4292554344470148,2.9444389791664403,NA
221,wide,medium,19,5,LC,Amphibia,Río Negro,beginner,lucasnmascolo,Boana pulchella,tetrapods,-32.592475,-57.3149616667,-0.5791271871836199,0.4292554344470148,2.9444389791664403,NA
221,wide,large,19,12,LC,Amphibia,Río Negro,beginner,lucasnmascolo,Leptodactylus luctator,tetrapods,-32.5925,-57.3148416667,-0.46534175363634445,0.4292554344470148,2.9444389791664403,NA
221,wide,small,19,30,NE,Reptilia,Río Negro,beginner,lucasnmascolo,Hydromedusa tectifera,tetrapods,-32.592525,-57.3148633333,-0.17275063880049332,0.4292554344470148,2.9444389791664403,NA
12,wide,medium,19,23,LC,Aves,Florida,expert,diego_caballero,Colaptes melanochloros,tetrapods,-34.1216470395,-56.1331377108,-0.28653607234776873,0.4292554344470148,2.9444389791664403,NA
26,medium,small,14,4,LC,Amphibia,Montevideo,intermediate,rpereirag,Physalaemus gracilis,tetrapods,-34.8805196568,-56.0894050822,-0.5953822491189449,-0.6893995934869278,2.6390573296152584,NA
26,narrow,large,4,500,NT,Mammalia,Rocha,intermediate,rpereirag,Pseudorca crassidens,tetrapods,-34.7671733278,-54.5942109941,7.467128470802286,-2.9267096493548133,1.3862943611198906,NA
69,wide,medium,19,62,NE,Reptilia,Rocha,intermediate,germangil,Lygophis anomalus,tetrapods,-33.9126879095,-53.583795726300004,0.3474113431299086,0.4292554344470148,2.9444389791664403,NA
69,wide,large,19,463,LC,Amphibia,Lavalleja,intermediate,germangil,Limnomedusa macroglossa,tetrapods,-34.372551627,-55.0524875522,6.865691179195259,0.4292554344470148,2.9444389791664403,NA
69,wide,small,17,3,LC,Amphibia,Rocha,intermediate,germangil,Julianus uruguayus,tetrapods,-33.9969473694,-53.5710954666,-0.61163731105427,-0.018206576726562233,2.833213344056216,NA
69,wide,large,19,210,LC,Mammalia,Rocha,intermediate,germangil,Mazama gouazoubira,tetrapods,-33.9691433924,-53.6486364529,2.753160509558018,0.4292554344470148,2.9444389791664403,NA
69,narrow,medium,4,135,DD,Mammalia,Maldonado,intermediate,germangil,Phocoena spinipinnis,tetrapods,-34.8277201445,-55.342409178,1.5340308644086382,-2.9267096493548133,1.3862943611198906,NA
69,narrow,large,5,450,LC,Mammalia,Rocha,intermediate,germangil,Mirounga leonina,tetrapods,-34.4058903129,-53.7770871073,6.654375374036033,-2.7029786437680245,1.6094379124341003,NA
69,wide,medium,19,90,LC,Mammalia,Rocha,intermediate,germangil,Leopardus geoffroyi,tetrapods,-34.3721938123,-53.8557462394,0.8025530773190104,0.4292554344470148,2.9444389791664403,NA
11,medium,small,10,17,LC,Aves,Rivera,expert,gmmv80,Empidonomus varius,tetrapods,-30.9356584536,-55.6173101172,-0.3840664439597191,-1.5843236158340819,2.302585092994046,NA
11,narrow,large,4,25,LC,Amphibia,Rivera,expert,gmmv80,Rhinella diptycha,tetrapods,-30.935,-55.616542,-0.2540259484771186,-2.9267096493548133,1.3862943611198906,NA
2,medium,small,6,33,VU,Reptilia,Cerro Largo,expert,luisvescia,Phrynops williamsi,tetrapods,-32.2427757624,-54.086245025,-0.12398545299451814,-2.479247638181236,1.791759469228055,NA
2,wide,small,19,26,NE,Reptilia,Cerro Largo,expert,luisvescia,Ophiodes striatus,tetrapods,-32.3680730887,-54.1873168945,-0.23777088654179357,0.4292554344470148,2.9444389791664403,NA
2,wide,medium,19,70,NE,Reptilia,Cerro Largo,expert,luisvescia,Xenodon dorbignyi,tetrapods,-32.3680730887,-54.1873168945,0.4774518386125091,0.4292554344470148,2.9444389791664403,NA
30,wide,large,19,55,LC,Aves,Rocha,intermediate,franli,Platalea ajaja,tetrapods,-34.3802917735,-54.0883526779,0.2336259095826332,0.4292554344470148,2.9444389791664403,NA
30,wide,large,19,65,LC,Aves,Rocha,intermediate,franli,Mycteria americana,tetrapods,-34.2163405253,-53.9364818175,0.39617652893588384,0.4292554344470148,2.9444389791664403,NA
30,wide,medium,19,40,LC,Aves,Rocha,intermediate,franli,Plegadis chihi,tetrapods,-34.2160210763,-53.9392009761,-0.01020001944724271,0.4292554344470148,2.9444389791664403,NA
30,wide,large,19,85,LC,Aves,Rocha,intermediate,franli,Chauna torquata,tetrapods,-34.2158383444,-53.9395924423,0.721277767642385,0.4292554344470148,2.9444389791664403,NA
30,wide,large,19,55,LC,Aves,Rocha,intermediate,franli,Platalea ajaja,tetrapods,-34.216218104,-53.9366564048,0.2336259095826332,0.4292554344470148,2.9444389791664403,NA
30,medium,large,6,65,LC,Aves,Rocha,intermediate,franli,Fregata magnificens,tetrapods,-34.0434761698,-53.5381284858,0.39617652893588384,-2.479247638181236,1.791759469228055,NA
30,wide,small,19,12,LC,Aves,Rocha,intermediate,franli,Anthus chii,tetrapods,-34.254087883,-53.976236136,-0.46534175363634445,0.4292554344470148,2.9444389791664403,NA
1,wide,small,19,13,LC,Mammalia,Río Negro,expert,santiagomailhos,Calomys laucha,tetrapods,-32.529,-58.0382695,-0.4490866917010194,0.4292554344470148,2.9444389791664403,NA
47,wide,medium,19,54,LC,Reptilia,Artigas,intermediate,gonzalorodriguez,Tachymenis ocellata,tetrapods,-30.9993048943,-56.8704710528,0.21737084764730816,0.4292554344470148,2.9444389791664403,NA
11,wide,small,19,13,LC,Aves,Rivera,expert,gmmv80,Geothlypis velata,tetrapods,-31.3331971562,-55.8542879593,-0.4490866917010194,0.4292554344470148,2.9444389791664403,NA
11,wide,medium,19,36,LC,Aves,Rivera,expert,gmmv80,Amazonetta brasiliensis,tetrapods,-31.2638836856,-55.8524845924,-0.07522026718854295,0.4292554344470148,2.9444389791664403,NA
306,wide,large,19,55,LC,Aves,Montevideo,beginner,lucia_m_demarco,Caracara plancus,tetrapods,-34.8610071944,-56.1991756944,0.2336259095826332,0.4292554344470148,2.9444389791664403,NA
22,narrow,large,5,180,LC,Reptilia,Río Negro,intermediate,rafatosi,Chironius gouveai,tetrapods,-32.6399475876,-58.1490303987,2.265508651498266,-2.7029786437680245,1.6094379124341003,NA
22,medium,medium,10,7,LC,Amphibia,Paysandú,intermediate,rafatosi,Rhinella dorbignyi,tetrapods,-32.529321902,-57.9580560319,-0.5466170633129698,-1.5843236158340819,2.302585092994046,NA
22,wide,medium,19,5,LC,Amphibia,Paysandú,intermediate,rafatosi,Boana pulchella,tetrapods,-32.529951056,-57.9584633463,-0.5791271871836199,0.4292554344470148,2.9444389791664403,NA
12,wide,small,19,18,LC,Aves,Canelones,expert,diego_caballero,Furnarius rufus,tetrapods,-34.778444988,-55.8335533994,-0.36781138202439406,0.4292554344470148,2.9444389791664403,NA
12,wide,small,19,16,LC,Aves,Florida,expert,diego_caballero,Progne tapera,tetrapods,-34.1084624494,-56.0314670854,-0.40032150589504417,0.4292554344470148,2.9444389791664403,NA
12,wide,large,19,51,LC,Aves,Florida,expert,diego_caballero,Bubo virginianus,tetrapods,-34.0509717899,-56.0323626652,0.16860566184133297,0.4292554344470148,2.9444389791664403,NA
12,wide,small,19,10,LC,Aves,Florida,expert,diego_caballero,Troglodytes aedon,tetrapods,-34.0987674704,-56.1309446531,-0.49785187750699456,0.4292554344470148,2.9444389791664403,NA
12,wide,small,19,9,NT,Aves,Florida,expert,diego_caballero,Polystictus pectoralis,tetrapods,-34.0566445834,-56.0640203772,-0.5141069394423197,0.4292554344470148,2.9444389791664403,NA
12,wide,small,19,12,LC,Aves,Florida,expert,diego_caballero,Sicalis luteola,tetrapods,-34.1140518114,-56.1216157148,-0.46534175363634445,0.4292554344470148,2.9444389791664403,NA
2,wide,large,19,45,LC,Amphibia,Cerro Largo,expert,luisvescia,Leptodactylus gracilis,tetrapods,-32.3680730887,-54.1873168945,0.0710752902293826,0.4292554344470148,2.9444389791664403,NA
12,wide,small,19,13,LC,Aves,Florida,expert,diego_caballero,Pyrocephalus rubinus,tetrapods,-34.1548995704,-56.1559931635,-0.4490866917010194,0.4292554344470148,2.9444389791664403,NA
7,wide,small,19,10,LC,Aves,Maldonado,expert,daniel_hp,Troglodytes aedon,tetrapods,-34.8333855877,-55.2140313014,-0.49785187750699456,0.4292554344470148,2.9444389791664403,NA
221,wide,large,19,150,LC,Reptilia,Río Negro,beginner,lucasnmascolo,Philodryas patagoniensis,tetrapods,-32.56853,-57.3506466667,1.777856793438514,0.4292554344470148,2.9444389791664403,NA
2,wide,small,19,18,LC,Aves,Cerro Largo,expert,luisvescia,Lepidocolaptes angustirostris,tetrapods,-32.3680730887,-54.1873168945,-0.36781138202439406,0.4292554344470148,2.9444389791664403,NA
2,wide,small,19,13,LC,Aves,Cerro Largo,expert,luisvescia,Geothlypis velata,tetrapods,-32.3680730887,-54.1873168945,-0.4490866917010194,0.4292554344470148,2.9444389791664403,NA
47,wide,medium,19,90,NE,Reptilia,Artigas,intermediate,gonzalorodriguez,Oxyrhopus rhombifer,tetrapods,-30.9993048943,-56.8704710528,0.8025530773190104,0.4292554344470148,2.9444389791664403,NA
47,wide,small,19,26,NE,Reptilia,Artigas,intermediate,gonzalorodriguez,Ophiodes striatus,tetrapods,-30.9993048943,-56.8704710528,-0.23777088654179357,0.4292554344470148,2.9444389791664403,NA
5,wide,medium,19,23,LC,Aves,Canelones,expert,msilvera,Turdus rufiventris,tetrapods,-34.7901305732,-55.9322291815,-0.28653607234776873,0.4292554344470148,2.9444389791664403,NA
5,wide,small,17,15,LC,Aves,Lavalleja,expert,msilvera,Stilpnia preciosa,tetrapods,-34.3223796745,-54.9895850702,-0.4165765678303692,-0.018206576726562233,2.833213344056216,NA
5,wide,large,19,53,LC,Aves,Salto,expert,msilvera,Geranoaetus albicaudatus,tetrapods,-31.2793738,-57.1224596,0.2011157857119831,0.4292554344470148,2.9444389791664403,NA
5,wide,large,19,51,LC,Aves,Salto,expert,msilvera,Buteogallus meridionalis,tetrapods,-31.2790785532,-57.1892667312,0.16860566184133297,0.4292554344470148,2.9444389791664403,NA
5,wide,large,19,65,LC,Aves,Artigas,expert,msilvera,Geranoaetus melanoleucus,tetrapods,-30.7637076846,-56.7988189149,0.39617652893588384,0.4292554344470148,2.9444389791664403,NA
5,medium,large,6,90,LC,Aves,Maldonado,expert,msilvera,Thalassarche melanophris,tetrapods,-34.9963504801,-54.9189138679,0.8025530773190104,-2.479247638181236,1.791759469228055,NA
5,wide,small,19,17,LC,Aves,San José,expert,msilvera,Agelasticus thilius,tetrapods,-34.7650303225,-56.4240094114,-0.3840664439597191,0.4292554344470148,2.9444389791664403,NA
5,wide,large,19,52,LC,Aves,Canelones,expert,msilvera,Circus buffoni,tetrapods,-34.7900378279,-55.9321943339,0.18486072377665802,0.4292554344470148,2.9444389791664403,NA
5,wide,large,19,66,LC,Aves,Salto,expert,msilvera,Anhinga anhinga,tetrapods,-31.3862082354,-57.9494544823,0.4124315908712089,0.4292554344470148,2.9444389791664403,NA
5,wide,small,19,12,LC,Aves,Salto,expert,msilvera,Basileuterus culicivorus,tetrapods,-31.2952339655,-57.9496859989,-0.46534175363634445,0.4292554344470148,2.9444389791664403,NA
5,wide,small,19,12,LC,Aves,Salto,expert,msilvera,Myiothlypis leucoblephara,tetrapods,-31.2950299967,-57.9496598108,-0.46534175363634445,0.4292554344470148,2.9444389791664403,NA
5,medium,medium,15,38,LC,Aves,Salto,expert,msilvera,Phaetusa simplex,tetrapods,-31.387049745,-57.9756039619,-0.04271014331789283,-0.4656685879001393,2.70805020110221,NA
5,wide,small,19,14,LC,Aves,Artigas,expert,msilvera,Cyanoloxia glaucocaerulea,tetrapods,-30.2474027261,-57.6026565712,-0.43283162976569434,0.4292554344470148,2.9444389791664403,NA
5,wide,large,19,57,LC,Aves,Salto,expert,msilvera,Theristicus caudatus,tetrapods,-30.9487955566,-57.5190209405,0.26613603345328335,0.4292554344470148,2.9444389791664403,NA
5,wide,large,19,62,LC,Aves,Rocha,expert,msilvera,Theristicus caerulescens,tetrapods,-34.6396767984,-54.2128415987,0.3474113431299086,0.4292554344470148,2.9444389791664403,NA
5,wide,small,19,10,LC,Aves,Artigas,expert,msilvera,Euscarthmus meloryphus,tetrapods,-30.2471262618,-57.6028188525,-0.49785187750699456,0.4292554344470148,2.9444389791664403,NA
5,wide,small,19,16,LC,Aves,Canelones,expert,msilvera,Thamnophilus ruficapillus,tetrapods,-34.7902203453,-55.9322993418,-0.40032150589504417,0.4292554344470148,2.9444389791664403,NA
5,wide,small,19,13,LC,Aves,Canelones,expert,msilvera,Thamnophilus caerulescens,tetrapods,-34.7901949489,-55.9321887817,-0.4490866917010194,0.4292554344470148,2.9444389791664403,NA
5,wide,medium,19,25,LC,Aves,Canelones,expert,msilvera,Gallinago paraguaiae,tetrapods,-34.7177807502,-55.9327960984,-0.2540259484771186,0.4292554344470148,2.9444389791664403,NA
5,wide,small,19,19,LC,Aves,Canelones,expert,msilvera,Myiodynastes maculatus,tetrapods,-34.7196068108,-55.9487291097,-0.351556320089069,0.4292554344470148,2.9444389791664403,NA
5,wide,medium,19,20,LC,Aves,Canelones,expert,msilvera,Tyrannus melancholicus,tetrapods,-34.7901766284,-55.9322162734,-0.33530125815374395,0.4292554344470148,2.9444389791664403,NA
5,wide,medium,19,22,LC,Aves,Canelones,expert,msilvera,Pitangus sulphuratus,tetrapods,-34.7901663397,-55.9322336267,-0.30279113428309384,0.4292554344470148,2.9444389791664403,NA
5,wide,large,19,63,LC,Aves,Canelones,expert,msilvera,Nannopterum brasilianum,tetrapods,-34.7945126987,-55.8681723418,0.36366640506523373,0.4292554344470148,2.9444389791664403,NA
5,wide,small,19,19,LC,Aves,Salto,expert,msilvera,Icterus pyrrhopterus,tetrapods,-30.9459364807,-57.5198165711,-0.351556320089069,0.4292554344470148,2.9444389791664403,NA
5,narrow,medium,1,24,LC,Aves,Artigas,expert,msilvera,Cacicus haemorrhous,tetrapods,-30.3825595671,-57.6539926534,-0.2702810104124437,-3.5979026661151785,0,NA
5,wide,small,19,12,LC,Aves,Salto,expert,msilvera,Coryphospingus cucullatus,tetrapods,-31.4822651824,-58.0279921951,-0.46534175363634445,0.4292554344470148,2.9444389791664403,NA
5,wide,small,19,18,LC,Aves,Canelones,expert,msilvera,Myiarchus swainsoni,tetrapods,-34.8543947851,-56.0299073037,-0.36781138202439406,0.4292554344470148,2.9444389791664403,NA
5,wide,small,19,18,LC,Aves,San José,expert,msilvera,Laterallus melanophaius,tetrapods,-34.7566825541,-56.4339008133,-0.36781138202439406,0.4292554344470148,2.9444389791664403,NA
5,wide,small,19,12,LC,Aves,Maldonado,expert,msilvera,Spinus magellanicus,tetrapods,-34.7117065509,-55.441135081,-0.46534175363634445,0.4292554344470148,2.9444389791664403,NA
5,wide,small,19,14,LC,Aves,San José,expert,msilvera,Anthus hellmayri,tetrapods,-34.7582517843,-56.4297937877,-0.43283162976569434,0.4292554344470148,2.9444389791664403,NA
5,wide,medium,19,25,LC,Aves,Canelones,expert,msilvera,Mimus saturninus,tetrapods,-34.7902081853,-55.9322230095,-0.2540259484771186,0.4292554344470148,2.9444389791664403,NA
5,wide,medium,19,20,LC,Aves,Paysandú,expert,msilvera,Mimus triurus,tetrapods,-31.6485165397,-57.9608299034,-0.33530125815374395,0.4292554344470148,2.9444389791664403,NA
5,medium,medium,8,21,LC,Aves,Canelones,expert,msilvera,Calidris himantopus,tetrapods,-34.7489684688,-55.8241466575,-0.3190461962184189,-2.031785627007659,2.0794415416798357,NA
5,medium,small,7,9,NT,Aves,Artigas,expert,msilvera,Sporophila ruficollis,tetrapods,-30.2317393791,-57.691060082,-0.5141069394423197,-2.2555166325944476,1.9459101490553132,NA
5,wide,medium,19,41,LC,Aves,Salto,expert,msilvera,Rostrhamus sociabilis,tetrapods,-31.2890960526,-57.1224796584,0.006055042488082352,0.4292554344470148,2.9444389791664403,NA
5,wide,large,19,55,LC,Aves,Rocha,expert,msilvera,Caracara plancus,tetrapods,-34.6344013822,-54.1868704024,0.2336259095826332,0.4292554344470148,2.9444389791664403,NA
5,wide,large,19,55,LC,Aves,Salto,expert,msilvera,Aramus guarauna,tetrapods,-31.2885103799,-57.1219227549,0.2336259095826332,0.4292554344470148,2.9444389791664403,NA
5,wide,small,19,18,LC,Aves,Lavalleja,expert,msilvera,Stephanophorus diadematus,tetrapods,-34.3251822966,-54.9842525806,-0.36781138202439406,0.4292554344470148,2.9444389791664403,NA
5,wide,small,19,17,LC,Aves,Paysandú,expert,msilvera,Paroaria coronata,tetrapods,-31.635831428,-57.7258117083,-0.3840664439597191,0.4292554344470148,2.9444389791664403,NA
5,wide,medium,19,24,LC,Aves,Rocha,expert,msilvera,Melanerpes candidus,tetrapods,-34.5780528694,-54.1172669979,-0.2702810104124437,0.4292554344470148,2.9444389791664403,NA
5,wide,medium,19,27,LC,Aves,Rocha,expert,msilvera,Colaptes campestris,tetrapods,-34.6427654656,-54.2129629455,-0.22151582460646851,0.4292554344470148,2.9444389791664403,NA
5,wide,small,19,14,LC,Aves,Salto,expert,msilvera,Dryobates spilogaster,tetrapods,-31.3861901096,-57.9494606238,-0.43283162976569434,0.4292554344470148,2.9444389791664403,NA
5,wide,medium,19,23,LC,Aves,Canelones,expert,msilvera,Colaptes melanochloros,tetrapods,-34.7901122113,-55.9322382416,-0.28653607234776873,0.4292554344470148,2.9444389791664403,NA
5,wide,small,19,15,LC,Aves,Salto,expert,msilvera,Thraupis sayaca,tetrapods,-31.3861701966,-57.9494699831,-0.4165765678303692,0.4292554344470148,2.9444389791664403,NA
5,wide,large,19,85,LC,Aves,Rocha,expert,msilvera,Chauna torquata,tetrapods,-34.6404079495,-54.2121424438,0.721277767642385,0.4292554344470148,2.9444389791664403,NA
5,wide,medium,19,37,LC,Aves,Rocha,expert,msilvera,Daptrius chimango,tetrapods,-34.6398501195,-54.2120183275,-0.05896520525321789,0.4292554344470148,2.9444389791664403,NA
5,wide,small,19,11,LC,Aves,Canelones,expert,msilvera,Ammodramus humeralis,tetrapods,-34.7482119715,-55.8321009195,-0.4815968155716695,0.4292554344470148,2.9444389791664403,NA
5,wide,small,19,12,LC,Aves,Canelones,expert,msilvera,Zonotrichia capensis,tetrapods,-34.7900539955,-55.9321045411,-0.46534175363634445,0.4292554344470148,2.9444389791664403,NA
5,wide,medium,19,36,LC,Aves,Canelones,expert,msilvera,Aramides cajaneus,tetrapods,-34.7604556282,-55.6876205794,-0.07522026718854295,0.4292554344470148,2.9444389791664403,NA
